route,pageId,pageType,sourceFamily,sourceTemplateKey,indexable
/software-requirements-implementation-checklist-people-process-technology-and-controls,INS-0123,Insight Article,app-development,app-development:blog-details,False
/10-software-requirements-mistakes-that-increase-cost-risk-and-rework,INS-0124,Insight Article,app-development,app-development:blog-details,False
/how-to-measure-the-roi-of-software-requirements,INS-0125,Insight Article,app-development,app-development:blog-details,False
/software-requirements-in-house-team-vs-managed-service,INS-0126,Insight Article,app-development,app-development:blog-details,False
/software-requirements-roadmap-from-assessment-to-continuous-improvement,INS-0127,Insight Article,app-development,app-development:blog-details,False
/software-requirements-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0128,Insight Article,app-development,app-development:blog-details,False
/where-ai-and-automation-fit-into-software-requirements,INS-0129,Insight Article,automation-saas,automation-saas:blog-details,False
/when-should-a-business-invest-in-software-requirements,INS-0130,Insight Article,app-development,app-development:blog-details,False
/mvp-development-a-practical-guide-for-technology-leaders,INS-0131,Insight Article,app-development,app-development:blog-details,False
/how-to-implement-mvp-development-without-disrupting-operations,INS-0132,Insight Article,app-development,app-development:blog-details,False
/mvp-development-implementation-checklist-people-process-technology-and-controls,INS-0133,Insight Article,app-development,app-development:blog-details,False
/10-mvp-development-mistakes-that-increase-cost-risk-and-rework,INS-0134,Insight Article,app-development,app-development:blog-details,False
/how-to-measure-the-roi-of-mvp-development,INS-0135,Insight Article,app-development,app-development:blog-details,False
/mvp-development-in-house-team-vs-managed-service,INS-0136,Insight Article,app-development,app-development:blog-details,False
/mvp-development-roadmap-from-assessment-to-continuous-improvement,INS-0137,Insight Article,app-development,app-development:blog-details,False
/mvp-development-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0138,Insight Article,app-development,app-development:blog-details,False
/where-ai-and-automation-fit-into-mvp-development,INS-0139,Insight Article,automation-saas,automation-saas:blog-details,False
/when-should-a-business-invest-in-mvp-development,INS-0140,Insight Article,app-development,app-development:blog-details,False
/saas-development-a-practical-guide-for-technology-leaders,INS-0141,Insight Article,app-development,app-development:blog-details,False
/how-to-implement-saas-development-without-disrupting-operations,INS-0142,Insight Article,app-development,app-development:blog-details,False
/saas-development-implementation-checklist-people-process-technology-and-controls,INS-0143,Insight Article,app-development,app-development:blog-details,False
/10-saas-development-mistakes-that-increase-cost-risk-and-rework,INS-0144,Insight Article,app-development,app-development:blog-details,False
/how-to-measure-the-roi-of-saas-development,INS-0145,Insight Article,app-development,app-development:blog-details,False
/saas-development-in-house-team-vs-managed-service,INS-0146,Insight Article,app-development,app-development:blog-details,False
/saas-development-roadmap-from-assessment-to-continuous-improvement,INS-0147,Insight Article,app-development,app-development:blog-details,False
/saas-development-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0148,Insight Article,app-development,app-development:blog-details,False
/where-ai-and-automation-fit-into-saas-development,INS-0149,Insight Article,automation-saas,automation-saas:blog-details,False
/when-should-a-business-invest-in-saas-development,INS-0150,Insight Article,app-development,app-development:blog-details,False
/legacy-software-modernization-a-practical-guide-for-technology-leaders,INS-0151,Insight Article,app-development,app-development:blog-details,False
/how-to-implement-legacy-software-modernization-without-disrupting-operations,INS-0152,Insight Article,app-development,app-development:blog-details,False
/legacy-software-modernization-implementation-checklist-people-process-technology-and-controls,INS-0153,Insight Article,app-development,app-development:blog-details,False
/10-legacy-software-modernization-mistakes-that-increase-cost-risk-and-rework,INS-0154,Insight Article,app-development,app-development:blog-details,False
/how-to-measure-the-roi-of-legacy-software-modernization,INS-0155,Insight Article,app-development,app-development:blog-details,False
/legacy-software-modernization-in-house-team-vs-managed-service,INS-0156,Insight Article,app-development,app-development:blog-details,False
/legacy-software-modernization-roadmap-from-assessment-to-continuous-improvement,INS-0157,Insight Article,app-development,app-development:blog-details,False
/legacy-software-modernization-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0158,Insight Article,app-development,app-development:blog-details,False
/where-ai-and-automation-fit-into-legacy-software-modernization,INS-0159,Insight Article,automation-saas,automation-saas:blog-details,False
/when-should-a-business-invest-in-legacy-software-modernization,INS-0160,Insight Article,app-development,app-development:blog-details,False
/api-integration-services-a-practical-guide-for-technology-leaders,INS-0161,Insight Article,app-development,app-development:blog-details,False
/how-to-implement-api-integration-services-without-disrupting-operations,INS-0162,Insight Article,app-development,app-development:blog-details,False
/api-integration-services-implementation-checklist-people-process-technology-and-controls,INS-0163,Insight Article,app-development,app-development:blog-details,False
/10-api-integration-services-mistakes-that-increase-cost-risk-and-rework,INS-0164,Insight Article,app-development,app-development:blog-details,False
/how-to-measure-the-roi-of-api-integration-services,INS-0165,Insight Article,app-development,app-development:blog-details,False
/api-integration-services-in-house-team-vs-managed-service,INS-0166,Insight Article,app-development,app-development:blog-details,False
/api-integration-services-roadmap-from-assessment-to-continuous-improvement,INS-0167,Insight Article,app-development,app-development:blog-details,False
/api-integration-services-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0168,Insight Article,app-development,app-development:blog-details,False
/where-ai-and-automation-fit-into-api-integration-services,INS-0169,Insight Article,automation-saas,automation-saas:blog-details,False
/when-should-a-business-invest-in-api-integration-services,INS-0170,Insight Article,app-development,app-development:blog-details,False
/cloud-native-application-development-a-practical-guide-for-technology-leaders,INS-0171,Insight Article,app-development,app-development:blog-details,False
/how-to-implement-cloud-native-application-development-without-disrupting-operations,INS-0172,Insight Article,app-development,app-development:blog-details,False
/cloud-native-application-development-implementation-checklist-people-process-technology-and-controls,INS-0173,Insight Article,app-development,app-development:blog-details,False
/10-cloud-native-application-development-mistakes-that-increase-cost-risk-and-rework,INS-0174,Insight Article,app-development,app-development:blog-details,False
/how-to-measure-the-roi-of-cloud-native-application-development,INS-0175,Insight Article,app-development,app-development:blog-details,False
/cloud-native-application-development-in-house-team-vs-managed-service,INS-0176,Insight Article,app-development,app-development:blog-details,False
/cloud-native-application-development-roadmap-from-assessment-to-continuous-improvement,INS-0177,Insight Article,app-development,app-development:blog-details,False
/cloud-native-application-development-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0178,Insight Article,app-development,app-development:blog-details,False
/where-ai-and-automation-fit-into-cloud-native-application-development,INS-0179,Insight Article,automation-saas,automation-saas:blog-details,False
/when-should-a-business-invest-in-cloud-native-application-development,INS-0180,Insight Article,app-development,app-development:blog-details,False
/software-testing-services-a-practical-guide-for-technology-leaders,INS-0181,Insight Article,app-development,app-development:blog-details,False
/how-to-implement-software-testing-services-without-disrupting-operations,INS-0182,Insight Article,app-development,app-development:blog-details,False
/software-testing-services-implementation-checklist-people-process-technology-and-controls,INS-0183,Insight Article,app-development,app-development:blog-details,False
/10-software-testing-services-mistakes-that-increase-cost-risk-and-rework,INS-0184,Insight Article,app-development,app-development:blog-details,False
/how-to-measure-the-roi-of-software-testing-services,INS-0185,Insight Article,app-development,app-development:blog-details,False
/software-testing-services-in-house-team-vs-managed-service,INS-0186,Insight Article,app-development,app-development:blog-details,False
/software-testing-services-roadmap-from-assessment-to-continuous-improvement,INS-0187,Insight Article,app-development,app-development:blog-details,False
/software-testing-services-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0188,Insight Article,app-development,app-development:blog-details,False
/where-ai-and-automation-fit-into-software-testing-services,INS-0189,Insight Article,automation-saas,automation-saas:blog-details,False
/when-should-a-business-invest-in-software-testing-services,INS-0190,Insight Article,app-development,app-development:blog-details,False
/dedicated-development-team-a-practical-guide-for-technology-leaders,INS-0191,Insight Article,app-development,app-development:blog-details,False
/how-to-implement-dedicated-development-team-without-disrupting-operations,INS-0192,Insight Article,app-development,app-development:blog-details,False
