assetId,route,pageId,slot,family,status,publicUseAllowed,note
NSA-634eb56f-700425,/api-integration-services-a-practical-guide-for-technology-leaders,INS-0161,hero-media,ai-agency,production-candidate,True,
NSA-509af31b-644696,/how-to-implement-api-integration-services-without-disrupting-operations,INS-0162,hero-media,ai-agency,production-candidate,True,
NSA-e6a4eea7-1106154,/api-integration-services-implementation-checklist-people-process-technology-and-controls,INS-0163,hero-media,ai-agency,production-candidate,True,
NSA-46b689f1-420471,/10-api-integration-services-mistakes-that-increase-cost-risk-and-rework,INS-0164,hero-media,ai-agency,production-candidate,True,
NSA-a97ec8ce-445620,/how-to-measure-the-roi-of-api-integration-services,INS-0165,hero-media,ai-agency,production-candidate,True,
NSA-1fc78842-341179,/api-integration-services-in-house-team-vs-managed-service,INS-0166,hero-media,ai-agency,production-candidate,True,
NSA-86e90611-336252,/api-integration-services-roadmap-from-assessment-to-continuous-improvement,INS-0167,hero-media,ai-agency,production-candidate,True,
NSA-046d2791-504620,/api-integration-services-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0168,hero-media,ai-agency,production-candidate,True,
NSA-4f914b69-1556068,/where-ai-and-automation-fit-into-api-integration-services,INS-0169,hero-media,ai-agency,production-candidate,True,
NSA-c9dc2707-1136100,/when-should-a-business-invest-in-api-integration-services,INS-0170,hero-media,ai-agency,production-candidate,True,
NSA-5605f71e-1401645,/cloud-native-application-development-a-practical-guide-for-technology-leaders,INS-0171,hero-media,ai-agency,production-candidate,True,
NSA-6e4796c0-1167717,/how-to-implement-cloud-native-application-development-without-disrupting-operations,INS-0172,hero-media,ai-agency,production-candidate,True,
NSA-9e25ccbc-1024963,/cloud-native-application-development-implementation-checklist-people-process-technology-and-controls,INS-0173,hero-media,ai-agency,production-candidate,True,
NSA-18a6d36c-1500476,/10-cloud-native-application-development-mistakes-that-increase-cost-risk-and-rework,INS-0174,hero-media,ai-agency,production-candidate,True,
NSA-acc94847-1101474,/how-to-measure-the-roi-of-cloud-native-application-development,INS-0175,hero-media,ai-agency,production-candidate,True,
NSA-61db46b0-1051163,/cloud-native-application-development-in-house-team-vs-managed-service,INS-0176,hero-media,ai-agency,production-candidate,True,
NSA-b62fc47f-885558,/cloud-native-application-development-roadmap-from-assessment-to-continuous-improvement,INS-0177,hero-media,ai-agency,production-candidate,True,
NSA-ba27f1c2-875451,/cloud-native-application-development-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0178,hero-media,ai-agency,production-candidate,True,
NSA-7a13aa9d-1046314,/where-ai-and-automation-fit-into-cloud-native-application-development,INS-0179,hero-media,ai-agency,production-candidate,True,
NSA-f77094dc-1301400,/when-should-a-business-invest-in-cloud-native-application-development,INS-0180,hero-media,ai-agency,production-candidate,True,
NSA-ce0f0d57-246691,/software-testing-services-a-practical-guide-for-technology-leaders,INS-0181,hero-media,ai-agency,production-candidate,True,
NSA-6cb12ae7-1195900,/how-to-implement-software-testing-services-without-disrupting-operations,INS-0182,hero-media,ai-agency,production-candidate,True,
NSA-67f56fa6-631555,/software-testing-services-implementation-checklist-people-process-technology-and-controls,INS-0183,hero-media,ai-agency,production-candidate,True,
NSA-c05e0b17-625261,/10-software-testing-services-mistakes-that-increase-cost-risk-and-rework,INS-0184,hero-media,ai-agency,production-candidate,True,
NSA-615071f9-454806,/how-to-measure-the-roi-of-software-testing-services,INS-0185,hero-media,ai-agency,production-candidate,True,
NSA-195090a2-720208,/software-testing-services-in-house-team-vs-managed-service,INS-0186,hero-media,ai-agency,production-candidate,True,
NSA-303940ce-1968794,/software-testing-services-roadmap-from-assessment-to-continuous-improvement,INS-0187,hero-media,ai-agency,production-candidate,True,
NSA-12ac19b1-701057,/software-testing-services-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0188,hero-media,ai-agency,production-candidate,True,
NSA-e08a314e-749878,/where-ai-and-automation-fit-into-software-testing-services,INS-0189,hero-media,ai-agency,production-candidate,True,
NSA-ce875e04-53883,/when-should-a-business-invest-in-software-testing-services,INS-0190,hero-media,ai-agency,production-candidate,True,
NSA-07cad81f-37094,/dedicated-development-team-a-practical-guide-for-technology-leaders,INS-0191,icon-illustration,ai-agency,production-candidate,True,
NSA-b2e864e5-24241,/how-to-implement-dedicated-development-team-without-disrupting-operations,INS-0192,icon-illustration,ai-agency,production-candidate,True,
NSA-8a1a9ab4-7994,/dedicated-development-team-implementation-checklist-people-process-technology-and-controls,INS-0193,icon-illustration,ai-agency,production-candidate,True,
NSA-1b5bb968-38370,/10-dedicated-development-team-mistakes-that-increase-cost-risk-and-rework,INS-0194,hero-media,ai-agency,production-candidate,True,
NSA-fa72eb55-20639,/how-to-measure-the-roi-of-dedicated-development-team,INS-0195,hero-media,ai-agency,production-candidate,True,
NSA-ec959a06-31290,/dedicated-development-team-in-house-team-vs-managed-service,INS-0196,hero-media,ai-agency,production-candidate,True,
NSA-d1c885fc-13527,/dedicated-development-team-roadmap-from-assessment-to-continuous-improvement,INS-0197,hero-media,ai-agency,production-candidate,True,
NSA-2db9af36-26418,/dedicated-development-team-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0198,hero-media,ai-agency,production-candidate,True,
NSA-55fe5ad1-14954,/where-ai-and-automation-fit-into-dedicated-development-team,INS-0199,hero-media,ai-agency,production-candidate,True,
NSA-c453fd50-1451381,/when-should-a-business-invest-in-dedicated-development-team,INS-0200,hero-media,ai-agency,production-candidate,True,
NSA-24bff4da-24496,/where-ai-and-automation-fit-into-product-discovery,INS-0209,hero-media,ai-agency,production-candidate,True,
NSA-d401e760-1188985,/where-ai-and-automation-fit-into-ux-research,INS-0219,hero-media,ai-agency,production-candidate,True,
NSA-f74a0255-34969,/digital-product-strategy-a-practical-guide-for-product-teams,INS-0221,hero-media,ai-agency,production-candidate,True,
NSA-a05307c2-493609,/how-to-implement-digital-product-strategy-without-disrupting-operations,INS-0222,hero-media,ai-agency,production-candidate,True,
NSA-753cfa5d-39947,/digital-product-strategy-implementation-checklist-people-process-technology-and-controls,INS-0223,hero-media,ai-agency,production-candidate,True,
NSA-c32994d8-27853,/10-digital-product-strategy-mistakes-that-increase-cost-risk-and-rework,INS-0224,hero-media,ai-agency,production-candidate,True,
NSA-05b0ba33-23989,/how-to-measure-the-roi-of-digital-product-strategy,INS-0225,icon-illustration,ai-agency,production-candidate,True,
NSA-f4fa2b07-32215,/digital-product-strategy-in-house-team-vs-managed-service,INS-0226,hero-media,ai-agency,production-candidate,True,
NSA-c026f982-7769,/digital-product-strategy-roadmap-from-assessment-to-continuous-improvement,INS-0227,hero-media,ai-agency,production-candidate,True,
NSA-4d85bc19-95442,/digital-product-strategy-use-cases-for-saas-ecommerce-and-digital-service-businesses,INS-0228,hero-media,ai-agency,production-candidate,True,
NSA-5289766e-25498,/where-ai-and-automation-fit-into-digital-product-strategy,INS-0229,hero-media,ai-agency,production-candidate,True,
NSA-74ef039a-11647,/when-should-a-business-invest-in-digital-product-strategy,INS-0230,hero-media,ai-agency,production-candidate,True,
NSA-e28c8d52-9776,/where-ai-and-automation-fit-into-design-systems,INS-0239,hero-media,ai-agency,production-candidate,True,
NSA-43b4f98e-29755,/where-ai-and-automation-fit-into-rapid-prototyping,INS-0249,hero-media,ai-agency,production-candidate,True,
NSA-d8e79a08-62486,/where-ai-and-automation-fit-into-usability-testing,INS-0259,hero-media,ai-agency,production-candidate,True,
NSA-625060f6-36429,/where-ai-and-automation-fit-into-mobile-app-ux-design,INS-0269,hero-media,ai-agency,production-candidate,True,
NSA-dfcaa47e-591135,/where-ai-and-automation-fit-into-dashboard-ux-design,INS-0279,hero-media,ai-agency,production-candidate,True,
NSA-9bb0fb22-28725,/where-ai-and-automation-fit-into-web-accessibility-design,INS-0289,icon-illustration,ai-agency,production-candidate,True,
NSA-f5a4beb5-6520,/where-ai-and-automation-fit-into-design-to-development-handoff,INS-0299,hero-media,ai-agency,production-candidate,True,
NSA-738b0045-47901,/where-ai-and-automation-fit-into-b2b-web-design,INS-0309,icon-illustration,ai-agency,production-candidate,True,
NSA-ca044ef4-20556,/where-ai-and-automation-fit-into-corporate-website-redesign,INS-0319,icon-illustration,ai-agency,production-candidate,True,
NSA-ae989b62-32190,/where-ai-and-automation-fit-into-headless-cms-development,INS-0329,hero-media,ai-agency,production-candidate,True,
NSA-45ad16b7-1201352,/where-ai-and-automation-fit-into-next-js-development,INS-0339,hero-media,ai-agency,production-candidate,True,
NSA-b4b6d214-23233,/where-ai-and-automation-fit-into-website-performance-optimization,INS-0349,hero-media,ai-agency,production-candidate,True,
NSA-c65a010d-50063,/where-ai-and-automation-fit-into-website-accessibility,INS-0359,icon-illustration,ai-agency,production-candidate,True,
NSA-20ed3495-24238,/where-ai-and-automation-fit-into-conversion-focused-web-design,INS-0369,icon-illustration,ai-agency,production-candidate,True,
NSA-e784c1ec-30128,/where-ai-and-automation-fit-into-international-website-architecture,INS-0379,icon-illustration,ai-agency,production-candidate,True,
NSA-207a28d7-39779,/website-maintenance-services-a-practical-guide-for-b2b-teams,INS-0381,hero-media,ai-agency,production-candidate,True,
NSA-d1b37284-22742,/how-to-implement-website-maintenance-services-without-disrupting-operations,INS-0382,hero-media,ai-agency,production-candidate,True,
NSA-a01d9e07-30357,/website-maintenance-services-implementation-checklist-people-process-technology-and-controls,INS-0383,hero-media,ai-agency,production-candidate,True,
NSA-651c78ec-13696,/10-website-maintenance-services-mistakes-that-increase-cost-risk-and-rework,INS-0384,hero-media,ai-agency,production-candidate,True,
NSA-66f5a69a-27030,/how-to-measure-the-roi-of-website-maintenance-services,INS-0385,hero-media,ai-agency,production-candidate,True,
NSA-412008cf-15379,/website-maintenance-services-in-house-team-vs-managed-service,INS-0386,hero-media,ai-agency,production-candidate,True,
NSA-94dccb73-26643,/website-maintenance-services-roadmap-from-assessment-to-continuous-improvement,INS-0387,hero-media,ai-agency,production-candidate,True,
NSA-cfd9d9bc-36994,/website-maintenance-services-use-cases-for-b2b-professional-services-and-international-businesses,INS-0388,hero-media,ai-agency,production-candidate,True,
NSA-03f8f2c1-491220,/where-ai-and-automation-fit-into-website-maintenance-services,INS-0389,hero-media,ai-agency,production-candidate,True,
NSA-6ee59d35-43120,/when-should-a-business-invest-in-website-maintenance-services,INS-0390,hero-media,ai-agency,production-candidate,True,
NSA-31d6ce28-28538,/where-ai-and-automation-fit-into-website-analytics,INS-0399,hero-media,ai-agency,production-candidate,True,
NSA-455e8e92-22776,/ecommerce-development-use-cases-for-retailers-distributors-and-ecommerce-businesses,INS-0408,hero-media,ai-agency,production-candidate,True,
NSA-1bbcf504-5923,/where-ai-and-automation-fit-into-ecommerce-development,INS-0409,hero-media,ai-agency,production-candidate,True,
NSA-514a1584-75695,/ecommerce-platform-selection-use-cases-for-retailers-distributors-and-ecommerce-businesses,INS-0418,hero-media,ai-agency,production-candidate,True,
NSA-62cfc8c4-21526,/where-ai-and-automation-fit-into-ecommerce-platform-selection,INS-0419,hero-media,ai-agency,production-candidate,True,
NSA-cd896fc2-161648,/headless-commerce-use-cases-for-retailers-distributors-and-ecommerce-businesses,INS-0428,hero-media,ai-agency,production-candidate,True,
NSA-e56b304b-7870,/where-ai-and-automation-fit-into-headless-commerce,INS-0429,template-logo-reference,ai-agency,replace-before-launch,False,Must be replaced with verified real evidence before launch.
NSA-e884dc08-1105,/checkout-optimization-use-cases-for-retailers-distributors-and-ecommerce-businesses,INS-0438,template-logo-reference,ai-agency,replace-before-launch,False,Must be replaced with verified real evidence before launch.
NSA-2553d3c5-1093,/where-ai-and-automation-fit-into-checkout-optimization,INS-0439,template-logo-reference,ai-agency,replace-before-launch,False,Must be replaced with verified real evidence before launch.
NSA-8c4bd928-7854,/product-catalog-management-use-cases-for-retailers-distributors-and-ecommerce-businesses,INS-0448,template-logo-reference,ai-agency,replace-before-launch,False,Must be replaced with verified real evidence before launch.
NSA-572f95f1-7866,/where-ai-and-automation-fit-into-product-catalog-management,INS-0449,template-logo-reference,ai-agency,replace-before-launch,False,Must be replaced with verified real evidence before launch.
NSA-9f90f134-7884,/omnichannel-commerce-use-cases-for-retailers-distributors-and-ecommerce-businesses,INS-0458,template-logo-reference,ai-agency,replace-before-launch,False,Must be replaced with verified real evidence before launch.
